reg,prov,reg_lat,reg_lng,venue,venue_lat,venue_lng,cat
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Sea World Fish اسماك عالم البحار,30.084974,31.235002,Seafood Restaurant
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Arabiata El Shabrawy (ارابياتا),30.094772855092533,31.24529957771301,Falafel Restaurant
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Alexandria Cafe,30.097670433395393,31.245156821221656,Coffee Shop
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Blue Nile,30.08975041412288,31.23546491548145,Café
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Pizza Hut,30.09581022518253,31.245542899110426,Pizza Place
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Kheir Zaman (خير زمان),30.09274322275926,31.245202852459087,Supermarket
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Abo Taha (قصر ابو طه للمشويات),30.09111545935565,31.24535322189331,Kebab Restaurant
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,El Malky (المالكي),30.090948366978626,31.24548196792603,Dessert Shop
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Cook Door,30.088603327349478,31.2452578431827,Fast Food Restaurant
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,El Ezaby Pharmacy (العزبي),30.08821,31.24509,Pharmacy
"El Sahel ,egypt",cairo,30.0917969,31.237528387539857,Saint Theresa Metro Station (محطة مترو سانت تيريزا),30.093568023654246,31.246794901302067,Metro Station
"Ezbet El Nakhl ,egypt",cairo,30.13662715,31.318743259801263,Arnold Gym,30.136122648850577,31.324549418865523,Gym
"Ezbet El Nakhl ,egypt",cairo,30.13662715,31.318743259801263,Vodafone (فودافون),30.13605902859931,31.324895723521475,Mobile Phone Shop
"Ezbet El Nakhl ,egypt",cairo,30.13662715,31.318743259801263,Ezbet El Nakhl Metro Station (محطة مترو عزبة النخل),30.13611379282784,31.32495716456304,Metro Station
"Ezbet El Nakhl ,egypt",cairo,30.13662715,31.318743259801263,Souq El Asr (سوق العصر),30.1360782927114,31.32496833565804,Electronics Store
"Ezbet El Nakhl ,egypt",cairo,30.13662715,31.318743259801263,Ain Shams Metro Station (محطة مترو عين شمس),30.131056355591266,31.31902545690537,Metro Station
"Ezbet El Nakhl ,egypt",cairo,30.13662715,31.318743259801263,El Haramein Seafood (اسماك الحرمين),30.130938698786675,31.322527426054354,Seafood Restaurant
"Ezbet El Nakhl ,egypt",cairo,30.13662715,31.318743259801263,Raneen رنين,30.13921555147303,31.326502002111397,Kitchen Supply Store
"Faggala ,egypt",cairo,29.983333000000002,32.55,Maritim Jolie Ville Golf&Resort hotel,29.978298,32.54689,Hotel
"Faggala ,egypt",cairo,29.983333000000002,32.55,Baba Ali Coffee,29.975955963134766,32.547218322753906,Food & Drink Shop
"Faggala ,egypt",cairo,29.983333000000002,32.55,قهوة ليالي,29.979591880335256,32.54179567998388,Café
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Safi Milk,30.003475878516614,31.42532957971534,Dairy Store
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Thomas Pâtisserie,30.004560983479244,31.42632722854614,Pastry Shop
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,On The Run,30.002994243886306,31.42231386088463,Convenience Store
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Koshary Sayed Hanafy (كشرى سيد حنفى),30.003591513769553,31.42429192764981,Egyptian Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Seoudi (سعودي),30.003279059857178,31.421220150664457,Supermarket
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Aleppo Grill (حلب جريل),30.00425,31.4222422,Syrian Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,EgyPuppy,30.00724605121023,31.42682075500488,Pet Store
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,El Dahan Grill (الدهان),30.00309299185158,31.420962810516357,Kebab Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,McDonald's,30.00426476044866,31.4248726718876,Fast Food Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Spectra,30.005094865179924,31.421821998412664,Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Gourmet Egypt,30.00797968211223,31.426134541783874,Gourmet Shop
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Khayrat El Sham (خيرات الشام),30.004372,31.421371,Syrian Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,K.Lounge,30.00389521656256,31.420843923349302,Dessert Shop
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Gandofli (جندوفلي),30.003760857642252,31.42077551872173,Seafood Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Abdul Aziz Stores (أسواق شارع عبد العزيز),30.008114623864387,31.426974011033334,Electronics Store
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Eureka,30.005045195796722,31.42214516408272,Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,El Maayergy Stationery Mall (مكتبات المعايرجي),30.007325,31.427433,Stationery Store
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Pizza King (بيتزا كينج),30.002721344956385,31.421005725860596,Pizza Place
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Al Wadi,30.003548603542097,31.42512724283226,Falafel Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Wel3a Cafe (قهوة ولعة),30.006943534422003,31.42596949910326,Café
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Mazzika Cafe,30.006921031987343,31.425986560338703,Café
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,KFC,30.0030774865578,31.42156618882983,Fried Chicken Joint
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Bridge Cafe,30.00398442395694,31.424053738183545,Café
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Crazy Juice,30.003929006473467,31.423757141886206,Juice Bar
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Seif Pharmacies (صيدليات سيف),30.00401039914151,31.425113270344088,Pharmacy
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,India Gate,30.006173,31.425324,Indian Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Kif Kif,30.007003659626452,31.425300766984243,Hookah Bar
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Bouri Center,30.007552646017174,31.425983905792233,Furniture / Home Store
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Cook Door,30.00822208647767,31.430075352848277,Fast Food Restaurant
"Fifth Settlement ,egypt",cairo,30.00380455,31.4249357268022,Golf Market,29.996604770880158,31.420181832182234,Convenience Store
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Darb 1718 (درب 1718),30.003013778114752,31.23180959777649,Art Gallery
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Hanging Church (الكنيسة المعلقة),30.005608881234163,31.229873294030366,Historic Site
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Saints Sergius & Bacchus Cavern Church (كنيسة أبى سرجة الأثرية - كنيسة الشهيدين سرجيوس وواخس),30.00640965870575,31.23067450865113,Historic Site
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Historical Religious Complex (مجمع الاديان),30.006922,31.231088,Historic Site
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Mar Guirgis Church (كنيسة مارجرجس),30.007094543128993,31.230450756220787,Church
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Coptic Museum (المتحف القبطى),30.006105786904058,31.230137713578205,History Museum
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Babylon Fortress (حصن بابليون),30.005986376599814,31.22984144031321,Historic Site
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Nile Peking,30.007053096547747,31.226505240224505,Chinese Restaurant
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Um Kalthoum Museum (متحف ام كلثوم),30.00780083937487,31.225648814476536,Art Museum
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Nile Crystal,29.998306909115716,31.227695285243037,Boat or Ferry
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Al Manesterli Pedestrian Wood Bridge (كوبري المنسترلي الخشب),30.009472326052926,31.226418167352676,Pedestrian Plaza
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Souq Al Fustat (سوق الفسطاط),30.008787728031482,31.23122932192152,Arts & Crafts Store
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Nilometer (مقياس النيل),30.00692087386445,31.2250542640686,Historic Site
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Mar Girgis Metro Station (محطة مترو مار جرجس),30.005871008301323,31.229522824287415,Metro Station
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Al Khan Oriental & Chinese Restaurant (مطعم الخان),30.008637,31.231309,Middle Eastern Restaurant
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Egyptian Geological Museum (متحف الجيولوجيا),30.000800076980003,31.228404783945653,Science Museum
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,old cairo restaurant & coffee,30.007698,31.230277,Restaurant
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Fish Boat,30.006199,31.225374,Middle Eastern Restaurant
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Manasterly Palace (قصر المانسترلى),30.007292891041086,31.224877355121425,Historic Site
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,Gold Island Ferry (معدية جزيرة دهب),29.997191328699394,31.227906311529125,Boat or Ferry
"Fustat ,egypt",cairo,30.00378585,31.23132153787365,El Zahraa Metro Station (محطة مترو الزهراء),29.995418201069214,31.23133063316345,Metro Station
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Four Seasons Hotel Cairo at Nile Plaza,30.036237,31.229551,Hotel
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Lobby Lounge at Four Seasons Hotel Cairo at Nile Plaza,30.0362,31.229422,Lounge
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Room Art Space & Cafe,30.03543629889637,31.231414418746162,Performing Arts Venue
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Upper Deck Lounge,30.0360024127554,31.22976754227978,Lounge
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Pool Grill at Four Seasons Hotel Cairo at Nile Plaza,30.0362,31.229422,Hotel Bar
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Al Sagheer Salon & Spa,30.03551467917125,31.22936187591836,Salon / Barbershop
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Zitouni,30.0362,31.229422,Lebanese Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Gym at Four Seasons Hotel Cairo at Nile Plaza,30.036256869979837,31.22960329055786,Gym / Fitness Center
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,"8, Chinese Cuisine at Four Seasons Hotel Cairo",30.0362,31.229422,Dim Sum Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Spa at Four Seasons Hotel Cairo at Nile Plaza,30.03621971778043,31.229474544525143,Spa
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Beymen,30.035837,31.230108,Clothing Store
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,The Bar,30.036294022165304,31.229538917541507,Bar
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Corniche Garden City (كورنيش جاردن سيتي),30.031709664772006,31.23037808568126,Road
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Bella at Four Seasons Hotel Cairo,30.0362,31.229422,Italian Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Osmanly Restaurant,30.038656667872523,31.23047837100462,Turkish Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Jazz Bar,30.038726713588748,31.23035089084511,Hotel Bar
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Nubian Village,30.035067992690504,31.227350234985348,Middle Eastern Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,The Roof,30.03872416122434,31.230389915745445,Rooftop Bar
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Kempinski Nile Hotel Garden City Cairo,30.038731762689608,31.230413630614454,Hotel
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Grand Nile Tower Hotel (Hilton),30.03455030015935,31.22669776243099,Hotel
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Loft 21,30.040052399557148,31.233248044129528,Roof Deck
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,قهوة الكراسي البيضاء,30.037018486997784,31.234012842178345,Hookah Bar
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Taboula (مطعم تبولة),30.0396418011558,31.23285387969476,Lebanese Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Revolving Restaurant,30.03468717741775,31.22706055641174,French Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Sofitel Cairo El Gezirah,30.0387603,31.2245635,Hotel
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Lobby Lounge,30.038728616234415,31.230341346262602,Lounge
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Villa Garden City (الفيلا جاردن سيتي),30.035595,31.233238,Café
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Makan (مكان),30.038002,31.238272,Performing Arts Venue
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Falak (فلك),30.037139973462057,31.233373994137626,Art Gallery
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Fabiano,30.03473320861028,31.23756107280276,Italian Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Beymen Café,30.036058354549805,31.229736027503137,Café
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,La Madeleine,30.038783186860627,31.22447222471237,French Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,El Maghrabi Cafe (مقهي المغربي),30.038558786222083,31.224808344349796,Coffee Shop
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Egypt Theatre (مسرح مصر),30.034218122448582,31.22664481401443,Theater
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Chocolate Lounge,30.03873336839968,31.23042982938684,Café
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Intercontinental Hotel Semiramis,30.04292270088015,31.23179893059552,Hotel
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,La Palmeraie,30.03857723314217,31.224859785553218,Moroccan Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Semiramis Intercontinental Hotel Casino,30.042987009851036,31.232487051589942,Casino
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Said Halawa Cafe (قهوة سعيد حلاوه),30.03226302705464,31.234579368989483,Café
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Pane Vino,30.043123596574798,31.23163617745755,Italian Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Saraya El Jazeera Cafe (سرايا الجزيرة كافية),30.04156686054304,31.22683925340225,Café
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Sabaya (صبايا),30.042978839863473,31.23177478963126,Lebanese Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Window on the Nile,30.038244492340393,31.224217414855953,Lounge
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Tea Garden,30.042936778454006,31.231744198329444,Tea Room
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Stash Bar,30.039316,31.233476,Bar
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Lobby (لوبي سوفتيل القاهرة),30.038355946619355,31.224238872528073,Hotel Bar
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Cafe Corniche,30.04293522641244,31.231797948127014,Café
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,The Bar,30.038499908210806,31.22452318668366,Asian Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Mohamed Ali Palace (قصر محمد على),30.028573026380094,31.229785539613854,Museum
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,The Blue Restaurant & Grill,30.038868099367672,31.23040785871029,Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,El Kebabgy,30.038429092497637,31.223308912994003,Middle Eastern Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Abdullah Bashandy Restaurant (مطعم عبدالله بشندي),30.031646591192416,31.23439085833878,Falafel Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Birdcage,30.042932876438794,31.231741017178017,Thai Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Cairo Sporting Club (نادي القاهرة الرياضي),30.039371482497042,31.223278517530527,Sports Club
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Abou Shakra (ابو شقرة),30.031156893397785,31.232731470436022,Kebab Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,The Grill,30.04331795873944,31.231753228310268,French Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Nile Terrace,30.042942378551302,31.2319800880107,Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Habayeb El Sayeda (حبايب السيدة),30.02841598852178,31.237515347148406,Egyptian Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Qamar Al Sham (قمر الشام),30.03839600128216,31.223048201597166,Syrian Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Dos Cañas,30.03980938064739,31.233131765885002,Tapas Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Al Yemen Al Saeed (مطعم اليمن السعيد),30.02809444316722,31.225285446566943,Yemeni Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Al Sayeda Zainab (السيدة زينب),30.031990942161645,31.23849454955236,Neighborhood
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Ambassador Club,30.042752922072037,31.232577281350686,Hotel Bar
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,El Falah Cafe (قهوة الفلاح),30.033939059100064,31.233389532068635,Café
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Mahrous (محروس),30.038099530916256,31.232770599952534,Food Truck
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Night and Day Restaurant,30.042979835884967,31.231750628302937,Middle Eastern Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Al Baghl (البغل),30.031041305388776,31.234005688485592,Falafel Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Horus Cafe & Restaurant (حورس),30.029479635869947,31.227957572172944,Fast Food Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Zaghloul Cafe (قهوة زغلول),30.03460358362542,31.233744621276855,Hookah Bar
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Al Madina Restaurant (مطعم المدينة),30.038206873942517,31.240616574637023,Egyptian Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Nile Seasons Hotel,30.034900325073075,31.22936129514992,Hotel
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Lazoghly Sq (ميدان لاظوغلي),30.038866777127147,31.240289211273193,Plaza
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Saad Zaghloul Memorial (ضريح سعد زغلول),30.03755254422006,31.237896680831906,Memorial Site
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Al Horreya Park (حديقة الحرية),30.041909874878666,31.22596745926259,Park
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Saydala cafe (صيدلة كافيه),30.027999404450533,31.232706954552764,Café
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Abou Shakra Restaurants,30.0313269,31.2328864,Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Kasr El Nile Casino (كازينو قصر النيل),30.042972269299543,31.22762183970933,Café
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Fawry E-Payment Network,30.038951575973602,31.227404145261147,Business Service
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Nile View Hotel,30.038587090222656,31.222233112030693,Hotel
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Justa,30.029706642440942,31.228164407828185,Coffee Shop
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Scarabee,30.04249732385963,31.231043298951803,Cruise Ship
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Nile Crystal Topaz,30.038220007988972,31.224793500540326,Boat or Ferry
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Casa Mia Cafe & Restaurant,30.038368,31.22458,Italian Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Sunny Bar,30.038544025430806,31.22467070817947,Hotel Bar
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Le Duplex,30.038336633883926,31.224481001927057,French Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,So Spa,30.038824982002716,31.22466802597046,Spa
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Sud,30.038491572361433,31.224339698201575,Theme Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,So Fit,30.038448548039852,31.224244149271005,Gym / Fitness Center
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Maritime Forces Club (نادي القوات البحرية),30.040372708321136,31.22628804753702,Sports Club
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Casino Lucien Barriere,30.038512093570567,31.22422358411902,Casino
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Qased Kheir (قاصد خير),30.040529490971434,31.226397907872727,Café
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Pool,30.038441875528218,31.223899324438506,Hotel Pool
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,&,30.039009060640268,31.22406116800396,Australian Restaurant
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Target Gym,30.039073197949527,31.223219765130455,Gym / Fitness Center
"Garden City, Cairo ,egypt",cairo,30.03472205,31.231187914963712,Nadwet Al Omraa Cafe (قهوة ندوة الامراء),30.0376160578451,31.240808685614624,Café
"Gezira  ,egypt",cairo,30.024563399999995,30.9877483,Seoudi (سعودي),30.030149591766644,30.995057255942733,Supermarket
"Gezira  ,egypt",cairo,30.024563399999995,30.9877483,UFC Gym,30.027259589995243,30.99642811171469,Gym / Fitness Center
"Gezira  ,egypt",cairo,30.024563399999995,30.9877483,Escapology Egypt,30.021418780935335,30.97942859564539,Escape Room
"Gezira  ,egypt",cairo,30.024563399999995,30.9877483,Beano's Cafe,30.029866486852946,30.995178222656246,Café
"Gezira  ,egypt",cairo,30.024563399999995,30.9877483,Coppermelt,30.030219454811093,30.993032455444336,Dessert Shop
"Gezira  ,egypt",cairo,30.024563399999995,30.9877483,Sale Sucre,30.030086408268357,30.995286179031158,Dessert Shop
"Gezira  ,egypt",cairo,30.024563399999995,30.9877483,Kriss Beauty Salon,30.024502185747497,30.987702132671778,Salon / Barbershop
"Gezira  ,egypt",cairo,30.024563399999995,30.9877483,Vodafone,30.029977950554464,30.99485635757446,Mobile Phone Shop
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Tseppas MG (تسيباس),30.100796,31.332308,Dessert Shop
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,IL Pennello Ceramic Cafe,30.100260962820602,31.333239503643547,Café
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Sunny Supermarket,30.10099740313683,31.333340771260534,Grocery Store
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Man'oucheh,30.100303601601063,31.33470415980291,Lebanese Restaurant
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Sovrano,30.09797190286945,31.33445953625834,Italian Restaurant
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,On The Run,30.106289360614056,31.333356499671936,Convenience Store
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Gold's Gym,30.093092281961066,31.332486692696932,Gym / Fitness Center
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Bido,30.095782616369597,31.335557425699488,Fast Food Restaurant
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Murano Restaurant & Cafe,30.100756,31.33792,Café
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,On The Run,30.091864682006978,31.334591656923294,Convenience Store
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Kanaket Ahwa (كنكة قهوة),30.101031972505307,31.339930000674162,Café
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,The Smokery,30.092844,31.328236,Seafood Restaurant
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Chunky's,30.098105783520268,31.339015143167437,Hot Dog Joint
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Bistro (بيسترو),30.095112859270632,31.335864594297878,Bistro
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,7ouda (حودة),30.099459956190966,31.33338433536411,Food Stand
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Al Manar Bookshop,30.105002029133534,31.34126602906374,Bookstore
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Carlo's,30.09328,31.328173,Restaurant
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Ashraf Farghaly (اشرف فرغلي),30.101958296020708,31.3226038480233,Café
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,The Mood,30.09418805217118,31.326372027397156,Café
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Maison Thomas,30.097420482751716,31.340065095155,Italian Restaurant
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,La Fraise,30.10145424948148,31.32578184447364,Juice Bar
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Costa Coffee,30.105939142357286,31.333254575729367,Coffee Shop
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Max,30.09843184489959,31.32270927026016,Clothing Store
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,Tahiti (تاهيتي),30.10034482530285,31.32381950263155,Café
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,El Azzazy Copy Center,30.098167,31.330924,Paper / Office Supplies Store
"Heliopolis, Cairo ,egypt",cairo,30.100642600000004,31.3325113,El Etihad Cafe (نادي الاتحاد - قهوة المعاشات),30.0998274318906,31.341852225768836,Coffee Shop
